MitocartaID	MitocartaGene	UniprotNameMatches	UniprotBlastID	UniprotBlastName	BlastIdentity	BlastIdentityNoGaps	BlastCoverage
NP_001243898	CCDC51	0	Q96ER9	MITOK	1	1	1
NP_001244031	NDUFB3	0	O43676	NDUB3	1	1	1
NP_001244062	COX14	1	Q96I36	COX14	1	1	1
NP_001244063	COX14	1	Q96I36	COX14	1	1	1
NP_001244263	ATP5F1A	0	P25705	ATPA	0.960216998191682	1	1
NP_001244264	ATP5F1A	0	P25705	ATPA	1	1	1
NP_001244271	BCS1L	0	Q9Y276	BCS1	1	1	1
NP_001244272	BCS1L	0	Q9Y276	BCS1	1	1	1
NP_001244273	BCS1L	0	Q9Y276	BCS1	1	1	1
NP_001244292	CRAT	0	P43155	CACP	0.998347107438017	0.998347107438017	1
NP_001244941	FDXR	0	P22570	ADRO	0.919475655430712	1	1
NP_001244942	FDXR	0	P22570	ADRO	0.9272030651341	0.985743380855397	1
NP_001244943	FDXR	0	P22570	ADRO	0.983706720977597	1	1
NP_001244944	FDXR	0	P22570	ADRO	0.914634146341463	1	1
NP_001244945	FDXR	0	P22570	ADRO	0.997690531177829	0.997690531177829	0.986332574031891
NP_001245267	NDUFA12	0	Q9UI09	NDUAC	1	1	0.904761904761905
NP_001245301	SPATA20	0	Q8TB22	SPT20	1	1	1
NP_001245302	SPATA20	0	Q8TB22	SPT20	1	1	1
NP_001245313	IDH3B	1	O43837	IDH3B	0.997206703910615	0.997206703910615	0.952127659574468
NP_001245317	ATPSCKMT	0	Q6P4H8	ACKMT	0.927038626609442	1	1
NP_001245318	ATPSCKMT	0	Q6P4H8	ACKMT	1	1	0.848101265822785
NP_001245321	CLPB	1	Q9H078	CLPB	0.957567185289958	1	1
NP_001245322	CLPB	1	Q9H078	CLPB	0.916548797736917	1	1
NP_001245323	CLPB	1	Q9H078	CLPB	1	1	0.83987915407855
NP_001245335	ACOD1	0	A6NK06	IRG1	1	1	1
NP_001245375	TOP1MT	0	Q969P6	TOP1M	1	1	1
NP_001245376	TOP1MT	0	Q969P6	TOP1M	1	1	1
NP_001245390	FASTK	1	Q14296	FASTK	0.950819672131147	1	1
NP_001247440	MGST1	1	P10620	MGST1	1	1	1
NP_001247441	MGST1	1	P10620	MGST1	1	1	0.688679245283019
NP_001248374	TXNRD1	0	Q16881	TRXR1	1	1	0.998178506375228
NP_001248375	TXNRD1	0	Q16881	TRXR1	1	1	1
NP_001248763	TBRG4	0	Q969Z0	FAKD4	1	1	0.982866043613707
NP_001252543	SLC25A25	0	Q6KCM7	SCMC2	0.962962962962963	0.990476190476191	0.862275449101796
NP_001254527	MGST1	1	P10620	MGST1	1	1	0.850574712643678
NP_001254629	PHB2	1	Q99623	PHB2	0.872909698996655	1	1
NP_001254792	SLIRP	1	Q9GZT3	SLIRP	0.981651376146789	1	1
NP_001254793	SLIRP	1	Q9GZT3	SLIRP	0.98876404494382	0.98876404494382	0.967391304347826
NP_001257293	ALDH1L1	0	O75891	AL1L1	1	1	0.989035087719298
NP_001257294	ALDH1L1	0	O75891	AL1L1	0.998542274052478	0.998542274052478	0.856429463171036
NP_001257313	MIGA1	1	Q8NAN2	MIGA1	0.998420221169036	1	1
NP_001257376	ACADVL	0	P49748	ACADV	1	1	0.936578171091445
NP_001257377	ACADVL	0	P49748	ACADV	1	1	1
NP_001257387	MAOA	0	P21397	AOFA	1	1	1
NP_001257412	TST	0	Q16762	THTR	1	1	1
NP_001257455	STOM	1	P27105	STOM	1	1	0.99492385786802
NP_001257456	STOM	1	P27105	STOM	0.988023952095808	0.988023952095808	0.994047619047619
NP_001257608	MCU	1	Q8NE86	MCU	0.86039886039886	0.915151515151515	1
NP_001257609	MCU	1	Q8NE86	MCU	1	1	0.996688741721854
NP_001257655	BCL2L13	0	Q9BXK5	B2L13	1	1	0.87426326129666
NP_001257656	BCL2L13	0	Q9BXK5	B2L13	0.892134831460674	1	0.86117136659436
NP_001257657	BCL2L13	0	Q9BXK5	B2L13	1	1	0.434782608695652
NP_001257658	BCL2L13	0	Q9BXK5	B2L13	1	1	1
NP_001257659	BCL2L13	0	Q9BXK5	B2L13	1	1	1
NP_001257660	BCL2L13	0	Q9BXK5	B2L13	1	1	1
NP_001257661	BCL2L13	0	Q9BXK5	B2L13	0.951807228915663	0.951807228915663	0.6484375
NP_001257662	BCL2L13	0	Q9BXK5	B2L13	1	1	1
NP_001257663	BCL2L13	0	Q9BXK5	B2L13	0.977272727272727	0.977272727272727	0.771929824561403
NP_001257664	BCL2L13	0	Q9BXK5	B2L13	0.987012987012987	0.987012987012987	0.9625
NP_001257711	TFAM	1	Q00059	TFAM	0.869918699186992	1	1
NP_001257808	MPC1	1	Q9Y5U8	MPC1	1	1	1
NP_001257817	SLC25A10	0	Q9UBX3	DIC	0.969594594594595	1	1
NP_001257882	SLC25A10	0	Q9UBX3	DIC	0.924242424242424	0.924242424242424	0.487684729064039
NP_001258142	SQOR	1	Q9Y6N5	SQOR	1	1	1
NP_001258214	ANTKMT	0	Q9BQD7	ANKMT	0.927659574468085	1	1
NP_001258349	TTC19	1	Q6DKK2	TTC19	1	1	1
NP_001258570	MTCH1	1	Q9NZJ7	MTCH1	1	1	1
NP_001258610	PYCR2	0	Q96C36	P5CR2	0.846153846153846	0.846153846153846	0.686991869918699
NP_001258625	ABCB7	1	O75027	ABCB7	1	1	1
NP_001258626	ABCB7	1	O75027	ABCB7	0.946808510638298	1	1
NP_001258627	ABCB7	1	O75027	ABCB7	0.965425531914894	1	1
NP_001258628	ABCB7	1	O75027	ABCB7	0.945551128818061	1	1
NP_001258691	DUS2	1	Q9NX74	DUS2L	1	1	1
NP_001258692	DUS2	1	Q9NX74	DUS2L	0.929006085192698	1	1
NP_001258757	PRELID1	0	Q9Y255	PRLD1	0.949771689497717	1	1
NP_001258824	TARS2	0	Q9BW92	SYTM	0.986945169712794	0.986945169712794	0.602201257861635
NP_001258825	TARS2	0	Q9BW92	SYTM	0.981865284974093	0.981865284974093	0.656462585034014
NP_001258855	BCKDK	0	O14874	BCKD	0.917808219178082	1	1
NP_001258863	TK2	0	O00142	KITM	1	1	0.986111111111111
NP_001258864	TK2	0	O00142	KITM	1	1	0.73972602739726
NP_001258866	RMND1	1	Q9NWS8	RMND1	1	1	1
NP_001258936	ISCA2	1	Q86U28	ISCA2	1	1	0.966666666666667
NP_001258978	TRAP1	1	Q12931	TRAP1	0.924715909090909	1	1
NP_001258979	TK2	0	O00142	KITM	1	1	1
NP_001258980	C16orf91	0	Q4G0I0	CSMT1	1	1	1
NP_001258998	ABHD10	0	Q9NUJ1	ABHDA	1	1	0.936585365853659
NP_001263408	LONP1	0	P36776	LONM	0.924921793534932	0.991061452513966	1
NP_001263409	LONP1	0	P36776	LONM	1	1	1
NP_001263432	SDHD	0	O14521	DHSD	1	1	0.658823529411765
NP_001263433	SDHD	0	O14521	DHSD	0.754716981132076	1	1
NP_001263435	SDHD	0	O14521	DHSD	1	1	0.734265734265734
NP_001263990	MFF	1	Q9GZY8	MFF	1	1	1
NP_001263991	MFF	1	Q9GZY8	MFF	0.920886075949367	1	1
NP_001263992	MFF	1	Q9GZY8	MFF	1	1	0.707818930041152
NP_001263993	MFF	1	Q9GZY8	MFF	1	1	0.617647058823529
NP_001263994	MFF	1	Q9GZY8	MFF	0.973684210526316	0.973684210526316	0.697247706422018
NP_001263995	MFF	1	Q9GZY8	MFF	0.973684210526316	0.973684210526316	0.697247706422018
NP_001263996	MFF	1	Q9GZY8	MFF	0.830827067669173	1	1
NP_001263997	MFF	1	Q9GZY8	MFF	0.98	0.98	0.595238095238095
NP_001264983	CASP9	1	P55211	CASP9	1	1	0.522556390977444
NP_001265096	CDK5RAP1	0	Q96SZ6	CK5P1	0.97504159733777	1	1
NP_001265097	CDK5RAP1	0	Q96SZ6	CK5P1	0.996598639455782	0.996598639455782	0.576470588235294
NP_001265098	CDK5RAP1	0	Q96SZ6	CK5P1	0.973634651600753	1	0.923214285714286
NP_001265101	SDHC	0	Q99643	C560	0.573170731707317	0.979166666666667	0.413793103448276
NP_001265179	SLC25A45	0	Q8N413	S2545	0.916666666666667	1	1
NP_001265180	SLC25A45	0	Q8N413	S2545	1	1	1
NP_001265208	MRPL45	0	Q9BRJ2	RM45	0.836601307189543	1	1
NP_001265231	DIABLO	0	Q9NR28	DBLOH	0.985401459854015	0.985401459854015	0.964788732394366
NP_001265232	DIABLO	0	Q9NR28	DBLOH	1	1	1
NP_001265233	DIABLO	0	Q9NR28	DBLOH	1	1	0.962365591397849
NP_001265271	DIABLO	0	Q9NR28	DBLOH	0.815899581589958	1	1
NP_001265392	DNM1L	1	O00429	DNM1L	0.985054347826087	1	1
NP_001265393	DNM1L	1	O00429	DNM1L	0.982643524699599	1	1
NP_001265394	DNM1L	1	O00429	DNM1L	0.967957276368491	1	1
NP_001265395	DNM1L	1	O00429	DNM1L	1	1	0.919324577861163
NP_001265478	PDK1	1	Q15118	PDK1	0.953947368421053	0.997706422018349	1
NP_001265519	LIAS	1	O43766	LIAS	0.884408602150538	1	1
NP_001265520	LIAS	1	O43766	LIAS	0.992424242424242	0.992424242424242	0.929577464788732
NP_001265521	LIAS	1	O43766	LIAS	0.8	0.835164835164835	0.91
NP_001265522	ALDH6A1	0	Q02252	MMSA	0.975700934579439	1	1
NP_001265523	ALDH6A1	0	Q02252	MMSA	1	1	1
NP_001265574	NDUFB9	0	Q9Y6M9	NDUB9	1	1	1
NP_001265575	NDUFB9	0	Q9Y6M9	NDUB9	1	1	1
NP_001265645	FBXL4	1	Q9UKA2	FBXL4	1	1	1
NP_001265660	HARS2	0	P49590	SYHM	0.950592885375494	1	1
NP_001265661	HARS2	0	P49590	SYHM	1	1	0.914364640883978
NP_001266285	LYPLA1	0	O75608	LYPA1	0.852173913043478	1	1
NP_001266286	LYPLA1	0	O75608	LYPA1	0.930434782608696	1	1
NP_001266287	LYPLA1	0	O75608	LYPA1	0.939130434782609	1	1
NP_001266288	LYPLA1	0	O75608	LYPA1	1	1	0.961325966850829
NP_001266289	LYPLA1	0	O75608	LYPA1	1	1	1
NP_001267716	SURF1	1	Q15526	SURF1	1	1	1
NP_001267725	GLS2	0	Q9UI32	GLSL	1	1	0.895705521472393
NP_001267726	GLS2	0	Q9UI32	GLSL	1	1	1
NP_001267727	GLS2	0	Q9UI32	GLSL	1	1	1
NP_001268231	GFM2	0	Q969S9	RRF2M	1	1	0.960542540073983
NP_001268370	RCC1L	1	Q96I51	RCC1L	1	1	0.983240223463687
NP_001268405	FASTKD1	0	Q53R41	FAKD1	0.948051948051948	0.998756218905473	1
NP_001268425	PHB	0	P35232	PHB1	1	1	1
NP_001268426	PHB	0	P35232	PHB1	1	1	0.909677419354839
NP_001268441	HADHB	0	P55084	ECHB	0.968354430379747	1	1
NP_001268442	HADHB	0	P55084	ECHB	1	1	0.969026548672566
NP_001268644	PHB	0	P35232	PHB1	1	1	1
NP_001268666	ETFDH	0	Q16134	ETFD	1	1	0.980701754385965
NP_001268667	ETFDH	0	Q16134	ETFD	1	1	1
NP_001269072	NLRX1	1	Q86UT6	NLRX1	1	1	1
NP_001269073	NLRX1	1	Q86UT6	NLRX1	1	1	1
NP_001269124	SLC25A14	0	O95258	UCP5	1	1	1
NP_001269125	SLC25A14	0	O95258	UCP5	0.990769230769231	1	1
NP_001269126	SLC25A14	0	O95258	UCP5	0.904494382022472	1	1
NP_001269127	SLC25A14	0	O95258	UCP5	1	1	1
NP_001269160	ARMCX2	0	Q7L311	ARMX2	1	1	1
NP_001269208	PYCR1	0	P32322	P5CR1	0.90282131661442	1	1
NP_001269209	PYCR1	0	P32322	P5CR1	1	1	1
NP_001269210	PYCR1	0	P32322	P5CR1	1	1	0.921965317919075
NP_001269220	ABCB8	0	Q9NUT2	MITOS	1	1	1
NP_001269221	ABCB8	0	Q9NUT2	MITOS	0.942857142857143	1	1
NP_001269222	ABCB8	0	Q9NUT2	MITOS	1	1	0.923809523809524
NP_001269287	NLRX1	1	Q86UT6	NLRX1	1	1	1
NP_001269332	MDH2	0	P40926	MDHM	0.875739644970414	1	1
NP_001269333	MDH2	0	P40926	MDHM	1	1	1
NP_001269348	NDUFA5	0	Q16718	NDUA5	0.870689655172414	1	1
NP_001269349	NDUFA5	0	Q16718	NDUA5	0.990909090909091	0.990909090909091	0.948275862068966
NP_001269350	NDUFA5	0	Q16718	NDUA5	0.990909090909091	0.990909090909091	0.973451327433628
NP_001269351	NDUFA5	0	Q16718	NDUA5	0.663793103448276	1	1
NP_001269441	TXNRD2	0	Q9NNW7	TRXR2	1	1	0.93491124260355
NP_001269562	DBI	0	P07108	ACBP	0.976744186046512	0.976744186046512	0.826923076923077
NP_001269563	DBI	0	P07108	ACBP	0.976744186046512	0.976744186046512	0.826923076923077
NP_001269564	DBI	0	P07108	ACBP	0.976744186046512	0.976744186046512	0.826923076923077
NP_001269565	DBI	0	P07108	ACBP	1	1	1
NP_001269711	TRMU	0	O75648	MTU1	1	1	0.986970684039088
NP_001269712	TRMU	0	O75648	MTU1	0.949612403100775	0.949612403100775	0.918149466192171
NP_001269713	TRMU	0	O75648	MTU1	0.922651933701657	0.922651933701657	0.766949152542373
NP_001269714	TRMU	0	O75648	MTU1	0.997093023255814	0.997093023255814	0.914893617021277
NP_001269842	TCAIM	1	Q8N3R3	TCAIM	1	1	1
NP_001269843	TCAIM	1	Q8N3R3	TCAIM	1	1	1
NP_001269844	TCAIM	1	Q8N3R3	TCAIM	1	1	1
NP_001269873	PMPCA	0	Q10713	MPPA	0.98314606741573	0.98314606741573	0.903553299492386
NP_001269875	PMPCA	0	Q10713	MPPA	0.974424552429668	0.974424552429668	0.92
NP_001269916	DHRS4	1	Q9BTZ2	DHRS4	1	1	0.723404255319149
NP_001269917	DHRS4	1	Q9BTZ2	DHRS4	0.877697841726619	1	1
NP_001269918	DHRS4	1	Q9BTZ2	DHRS4	1	1	0.708333333333333
NP_001269919	DHRS4	1	Q9BTZ2	DHRS4	0.715827338129496	1	1
NP_001269920	DHRS4	1	Q9BTZ2	DHRS4	1	1	0.645569620253165
NP_001269943	NUDT13	0	Q86X67	NUD13	0.994949494949495	0.994949494949495	0.752851711026616
NP_001269944	NUDT13	0	Q86X67	NUD13	0.994949494949495	0.994949494949495	0.842553191489362
NP_001269945	NUDT13	0	Q86X67	NUD13	1	1	1
NP_001269946	NUDT13	0	Q86X67	NUD13	1	1	1
NP_001269948	NUDT13	0	Q86X67	NUD13	1	1	1
NP_001271245	ACSF3	1	Q4G176	ACSF3	1	1	1
NP_001271254	BCAT2	1	O15382	BCAT2	1	1	1
NP_001271263	SERHL2	0	Q9H4I8	SEHL2	0.945525291828794	1	0.972
NP_001271296	NDUFB8	0	O95169	NDUB8	0.930232558139535	0.930232558139535	1
NP_001271297	NDUFB8	0	O95169	NDUB8	1	1	1
NP_001271330	TAMM41	0	Q96BW9	TAM41	1	1	0.928783382789317
NP_001271332	PTCD2	1	Q8WV60	PTCD2	0.995169082125604	0.995169082125604	0.741935483870968
NP_001271333	PTCD2	1	Q8WV60	PTCD2	0.967136150234742	0.967136150234742	0.986111111111111
NP_001271334	PTCD2	1	Q8WV60	PTCD2	1	1	1
NP_001272971	ACADM	1	P11310	ACADM	1	1	0.992207792207792
NP_001272972	ACADM	1	P11310	ACADM	0.927312775330396	1	1
NP_001272973	ACADM	1	P11310	ACADM	1	1	1
NP_001273045	CCDC90B	0	Q9GZT6	CC90B	0.986784140969163	0.991150442477876	0.922448979591837
NP_001273046	CCDC90B	0	Q9GZT6	CC90B	1	1	1
NP_001273047	CCDC90B	0	Q9GZT6	CC90B	1	1	0.935897435897436
NP_001273048	CCDC90B	0	Q9GZT6	CC90B	1	1	0.935897435897436
NP_001273049	CCDC90B	0	Q9GZT6	CC90B	1	1	1
NP_001273113	SLC25A44	0	Q96H78	S2544	0.975155279503106	1	1
NP_001273149	GOT2	0	P00505	AATM	0.9	1	1
NP_001273178	HAGH	0	Q16775	GLO2	0.942675159235669	1	0.627118644067797
NP_001273193	MRS2	1	Q9HD23	MRS2	0.946188340807175	0.952595936794582	1
NP_001273194	MRS2	1	Q9HD23	MRS2	0.997549019607843	0.997549019607843	1
NP_001273195	MRS2	1	Q9HD23	MRS2	0.887133182844244	1	1
NP_001273302	TOMM40L	0	Q969M1	TM40L	0.88961038961039	1	1
NP_001273303	TOMM40L	0	Q969M1	TM40L	1	1	0.757201646090535
NP_001273362	NME4	0	O00746	NDKM	0.818181818181818	1	1
NP_001273364	NME4	0	O00746	NDKM	0.915151515151515	0.932098765432099	0.936416184971098
NP_001273365	NME4	0	O00746	NDKM	1	1	1
NP_001273367	NME4	0	O00746	NDKM	1	1	1
NP_001273368	NME4	0	O00746	NDKM	1	1	1
NP_001273369	NME4	0	O00746	NDKM	1	1	1
NP_001273399	DGLUCY	0	Q7Z3D6	GLUCM	0.99194847020934	1	1
NP_001273400	DGLUCY	0	Q7Z3D6	GLUCM	1	1	1
NP_001273401	DGLUCY	0	Q7Z3D6	GLUCM	0.927536231884058	1	1
NP_001273402	DGLUCY	0	Q7Z3D6	GLUCM	0.977011494252874	0.977011494252874	0.547169811320755
NP_001273425	PIF1	1	Q9H611	PIF1	1	1	1
NP_001273426	PIF1	1	Q9H611	PIF1	1	1	0.87977369165488
NP_001273428	PIF1	1	Q9H611	PIF1	1	1	1
NP_001273445	DNAJA3	0	Q96EY1	DNJA3	0.99618320610687	0.99618320610687	0.873333333333333
NP_001273572	MTERF3	0	Q96E29	MTEF3	0.986033519553073	0.986033519553073	0.991689750692521
NP_001273611	AADAT	1	Q8N5Z0	AADAT	0.988344988344988	0.997647058823529	1
NP_001273612	AADAT	1	Q8N5Z0	AADAT	1	1	1
NP_001273636	RMDN1	0	Q96DB5	RMD1	0.863057324840764	1	1
NP_001273637	ACSL1	1	P33121	ACSL1	1	1	1
NP_001273639	ACSL1	1	P33121	ACSL1	0.977077363896848	0.977077363896848	1
NP_001273640	ACSL1	1	P33121	ACSL1	0.951289398280802	1	1
NP_001273641	ACSL1	1	P33121	ACSL1	1	1	1
NP_001273648	RMDN1	0	Q96DB5	RMD1	0.904458598726115	1	1
NP_001273677	MRPS27	0	Q92552	RT27	0.967289719626168	1	1
NP_001273680	MRPS27	0	Q92552	RT27	1	1	1
NP_001273702	OCIAD2	0	Q56VL3	OCAD2	0.956989247311828	0.956989247311828	0.939393939393939
NP_001273703	OCIAD2	0	Q56VL3	OCAD2	1	1	1
NP_001273716	LETM2	1	Q2VYF4	LETM2	1	1	1
NP_001273735	SLC25A30	0	Q5SVS4	KMCP1	1	1	1
NP_001273736	SLC25A30	0	Q5SVS4	KMCP1	1	1	1
NP_001273748	LETM2	1	Q2VYF4	LETM2	1	1	1
NP_001273750	LETM2	1	Q2VYF4	LETM2	0.994047619047619	0.994047619047619	0.971098265895954
NP_001273763	RNASEH1	0	O60930	RNH1	1	1	1
NP_001273766	RNASEH1	0	O60930	RNH1	1	1	1
NP_001273960	STOML2	0	Q9UJZ1	STML2	0.873595505617977	1	1
NP_001273961	STOML2	0	Q9UJZ1	STML2	1	1	1
NP_001273962	STOML2	0	Q9UJZ1	STML2	0.870786516853933	1	1
NP_001274178	D2HGDH	0	Q8N465	D2HDH	1	1	1
NP_001274269	NADK2	0	Q4G0N4	NAKD2	1	1	1
NP_001274270	NADK2	0	Q4G0N4	NAKD2	0.926910299003322	1	1
NP_001274316	SLC25A1	0	P53007	TXTP	1	1	1
NP_001274374	SMIM8	1	Q96KF7	SMIM8	1	1	0.605263157894737
NP_001275514	LACTB	1	P83111	LACTB	0.996865203761755	0.996865203761755	0.960843373493976
NP_001275583	DCAKD	1	Q8WVC6	DCAKD	1	1	1
NP_001275584	DCAKD	1	Q8WVC6	DCAKD	1	1	1
NP_001275683	RHOT1	0	Q8IXI2	MIRO1	0.950769230769231	1	1
NP_001275684	RHOT1	0	Q8IXI2	MIRO1	1	1	1
NP_001275687	RHOT1	0	Q8IXI2	MIRO1	0.938814531548757	1	1
NP_001275693	DMPK	1	Q09013	DMPK	1	1	0.879389312977099
NP_001275694	DMPK	1	Q09013	DMPK	0.997830802603037	0.997830802603037	0.852125693160813
NP_001275695	DMPK	1	Q09013	DMPK	0.98876404494382	0.998109640831758	0.99811320754717
NP_001275732	FPGS	0	Q05932	FOLC	0.955706984667802	1	1
NP_001275881	IFI27	1	P40305	IFI27	1	1	1
NP_001275883	IFI27	1	P40305	IFI27	0.975409836065574	1	1
NP_001275885	IFI27	1	P40305	IFI27	1	1	1
NP_001275886	IFI27	1	P40305	IFI27	0.975409836065574	1	1
NP_001275887	IFI27	1	P40305	IFI27	0.975409836065574	1	1
NP_001275888	IFI27	1	P40305	IFI27	1	1	1
NP_001275889	IFI27	1	P40305	IFI27	1	1	1
NP_001275897	ACSF2	1	Q96CM8	ACSF2	0.9609375	1	1
NP_001275898	ACSF2	1	Q96CM8	ACSF2	0.978861788617886	1	1
NP_001275899	ACSF2	1	Q96CM8	ACSF2	0.930081300813008	1	1
NP_001275900	ACSF2	1	Q96CM8	ACSF2	1	1	1
NP_001275901	ACSF2	1	Q96CM8	ACSF2	1	1	1
NP_001275924	IFI27	1	P40305	IFI27	0.975409836065574	1	1
NP_001276679	DLD	0	P09622	DLDH	1	1	1
NP_001276680	DLD	0	P09622	DLDH	0.954813359528487	1	1
NP_001276681	DLD	0	P09622	DLDH	0.905697445972495	1	1
NP_001276839	IDH2	0	P48735	IDHP	1	1	1
NP_001294	COX10	1	Q12887	COX10	1	1	1
NP_001295350	PIGBOS1	0	A0A0B4J2F0	PIOS1	1	1	1
NP_001335641	HTD2	1	P86397	HTD2	1	1	1
NP_001350	DECR1	0	Q16698	DECR	1	1	1
NP_001352	DHODH	0	Q02127	PYRD	1	1	1
NP_001389	ECH1	1	Q13011	ECH1	1	1	1
NP_001434	FABP1	0	P07148	FABPL	1	1	1
NP_001473	GATM	1	P50440	GATM	1	1	1
NP_001474	NIPSNAP2	0	O75323	NIPS2	1	1	1
NP_001478	BLOC1S1	0	P78537	BL1S1	1	1	1
NP_001504	GSTZ1	0	O43708	MAAI	1	1	1
NP_001536	MRPL58	0	Q14197	ICT1	1	1	1
NP_001598	ACAA1	0	P09110	THIK	1	1	1
NP_001599	ACADL	1	P28330	ACADL	1	1	1
NP_001600	ACADSB	0	P45954	ACDSB	1	1	1
NP_001616	AK2	0	P54819	KAD2	1	1	1
NP_001627	SLC25A6	0	P12236	ADT3	1	1	1
NP_001632	APEX1	1	P27695	APEX1	1	1	1
NP_001653	ARF5	1	P84085	ARF5	1	1	1
NP_001658	ARL2	1	P36404	ARL2	1	1	1
NP_001676	ATP5PF	0	P18859	ATP5J	1	1	1
NP_001677	ATP5F1B	0	P06576	ATPB	1	1	1
NP_001678	ATP5F1D	0	P30049	ATPD	1	1	1
NP_001679	ATP5PB	0	P24539	AT5F1	1	1	1
NP_001680	ATP5MC3	0	P48201	AT5G3	1	1	1
NP_001688	ATP5PO	0	P48047	ATPO	1	1	1
NP_001689	AUH	0	Q13825	AUHM	1	1	1
NP_001730	CA5A	0	P35218	CAH5A	1	1	1
NP_001743	CAT	0	P04040	CATA	1	1	1
NP_001816	CKMT2	0	P17540	KCRS	1	1	1
NP_001852	COX4I1	0	P13073	COX41	1	1	1
NP_001853	COX5B	1	P10606	COX5B	1	1	1
NP_001854	COX6B1	0	P14854	CX6B1	1	1	1
NP_001855	COX7A1	0	P24310	CX7A1	1	1	1
NP_001856	COX7A2	0	P14406	CX7A2	1	1	0.721739130434783
NP_001857	COX7B	1	P24311	COX7B	1	1	1
NP_001858	COX7C	1	P15954	COX7C	1	1	1
NP_001866	CPS1	0	P31327	CPSM	1	1	1
NP_001867	CPT1A	1	P50416	CPT1A	1	1	1
NP_001880	CRYZ	0	Q08257	QOR	1	1	1
NP_001907	CYC1	0	P08574	CY1	0.996923076923077	0.996923076923077	1
NP_001909	DBT	0	P11182	ODB2	1	1	1
NP_001910	ECI1	1	P42126	ECI1	1	1	1
NP_001922	DLAT	0	P10515	ODP2	1	1	1
NP_001924	DLST	0	P36957	ODO2	1	1	1
NP_001939	DUT	1	P33316	DUT	1	1	0.969512195121951
NP_001957	EHHADH	0	Q08426	ECHP	1	1	1
NP_001970	EPHX2	0	P34913	HYES	1	1	1
NP_001976	ETFB	1	P38117	ETFB	1	1	1
NP_001986	ACSL1	1	P33121	ACSL1	1	1	1
NP_001995	FDPS	0	P14324	FPPS	1	1	1
NP_002003	FHIT	1	P49789	FHIT	1	1	1
NP_002023	FTH1	0	P02794	FRIH	1	1	1
NP_002038	GARS1	0	P41250	GARS	1	1	1
NP_002071	GOT2	0	P00505	AATM	1	1	1
NP_002076	GPX4	1	P36969	GPX4	1	1	1
NP_002083	GRSF1	1	Q12849	GRSF1	0.997916666666667	0.997916666666667	1
NP_002147	HSPD1	0	P10809	CH60	1	1	1
NP_002148	HSPE1	0	P61604	CH10	1	1	1
NP_002159	IDH2	0	P48735	IDHP	1	1	1
NP_002216	IVD	1	P26440	IVD	1	1	1
NP_002291	LDHB	1	P07195	LDHB	1	1	1
NP_002302	LIG3	0	P49916	DNLI3	1	1	0.982086406743941
NP_002387	ME2	0	P23368	MAOM	1	1	1
NP_002428	MPV17	1	P39210	MPV17	1	1	1
NP_002444	MTIF2	0	P46199	IF2M	1	1	1
NP_002446	MTX1	1	Q13505	MTX1	0.997854077253219	0.997854077253219	1
NP_002479	NDUFA2	0	O43678	NDUA2	1	1	1
NP_002480	NDUFA4	0	O00483	NDUA4	1	1	1
NP_002481	NDUFA6	0	P56556	NDUA6	1	1	0.831168831168831
NP_002482	NDUFB3	0	O43676	NDUB3	1	1	1
NP_002483	NDUFB5	0	O43674	NDUB5	1	1	1
NP_002484	NDUFB6	0	O95139	NDUB6	1	1	1
NP_002485	NDUFC1	0	O43677	NDUC1	1	1	1
NP_002486	NDUFS4	0	O43181	NDUS4	1	1	1
NP_002487	NDUFS8	0	O00217	NDUS8	1	1	1
NP_002504	NME3	0	Q13232	NDK3	1	1	1
NP_002516	NRDC	1	O43847	NRDC	0.930270713699754	0.985230234578627	1
NP_002519	NTHL1	0	P78549	NTH	1	1	1
NP_002532	OGDH	0	Q02218	ODO1	1	1	1
NP_002533	OGG1	1	O15527	OGG1	1	1	1
NP_002590	PDE2A	1	O00408	PDE2A	1	1	1
NP_002601	PDK1	1	Q15118	PDK1	1	1	1
NP_002602	PDK2	1	Q15119	PDK2	1	1	1
NP_002603	PDK4	1	Q16654	PDK4	1	1	1
NP_002625	PHB	0	P35232	PHB1	1	1	1
NP_002626	SLC25A3	0	Q00325	MPCP	0.964088397790055	0.966759002770083	1
NP_002681	POLB	0	P06746	DPOLB	1	1	1
NP_002684	POLG	0	P54098	DPOG1	1	1	1
NP_002721	PRKACA	0	P17612	KAPCA	1	1	1
NP_002849	ABCD3	1	P28288	ABCD3	1	1	1
NP_002851	ALDH18A1	0	P54886	P5CS	1	1	1
NP_002927	RNASEH1	0	O60930	RNH1	1	1	1
NP_002940	MRPL12	0	P52815	RM12	1	1	1
NP_002970	SCP2	1	P22307	SCP2	1	1	1
NP_002991	SDHB	1	P21912	SDHB	1	1	1
NP_002992	SDHC	0	Q99643	C560	1	1	1
NP_002993	SDHD	0	O14521	DHSD	1	1	1
NP_003110	SPG7	1	Q9UQ90	SPG7	1	1	1
NP_003115	SPR	0	P35270	SPRE	1	1	1
NP_003134	SSBP1	0	Q04837	SSBP	1	1	1
NP_003162	SUPV3L1	0	Q8IYB8	SUV3	1	1	1
NP_003163	SURF1	1	Q15526	SURF1	1	1	1
NP_003192	TFAM	1	Q00059	TFAM	1	1	1
NP_003303	TST	0	Q16762	THTR	1	1	1
NP_003312	TUFM	0	P49411	EFTU	1	1	0.993406593406593
